timestamp,latency,node1_pod_count,node2_pod_count,node1_pods,node2_pods
20250312_023339,68.62,24.0,24.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
20250312_023355,70.53,25.0,24.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-fhxtl', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
20250312_023411,68.04,25.0,26.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-fhxtl', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-qb846', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's6-5964b54774-b5lc5', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
20250312_023426,65.73,26.0,27.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-pmf99', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-fhxtl', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-qb846', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-gkg66', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's6-5964b54774-b5lc5', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
20250312_023442,61.38,26.0,27.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-pmf99', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-fhxtl', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-qb846', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-gkg66', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's6-5964b54774-b5lc5', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
20250312_023458,64.37,26.0,28.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-pmf99', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-fhxtl', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-qb846', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-gkg66', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's2-6688d94c94-vwt8s', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's6-5964b54774-b5lc5', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
20250312_023514,62.73,26.0,29.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-pmf99', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-fhxtl', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-dgk4w', 's0-56d48d9c6-qb846', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-gkg66', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's2-6688d94c94-vwt8s', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's6-5964b54774-b5lc5', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
20250312_023530,64.63,26.0,29.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-pmf99', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-fhxtl', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-dgk4w', 's0-56d48d9c6-qb846', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-gkg66', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's2-6688d94c94-vwt8s', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's6-5964b54774-b5lc5', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
20250312_023546,61.25,26.0,29.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-pmf99', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-fhxtl', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-dgk4w', 's0-56d48d9c6-qb846', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-gkg66', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's2-6688d94c94-vwt8s', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's6-5964b54774-b5lc5', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
20250312_023601,63.5,26.0,29.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-pmf99', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-fhxtl', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-dgk4w', 's0-56d48d9c6-qb846', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-gkg66', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's2-6688d94c94-vwt8s', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's6-5964b54774-b5lc5', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
20250312_023617,70.25,29.0,30.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-ll27c', 's1-7dfd5f4547-pmf99', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-7mqwn', 's2-6688d94c94-fhxtl', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-84vqr', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-dgk4w', 's0-56d48d9c6-qb846', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-f98td', 's1-7dfd5f4547-gkg66', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's2-6688d94c94-vwt8s', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's6-5964b54774-b5lc5', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
20250312_023633,64.31,30.0,30.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's0-56d48d9c6-xvbfr', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-ll27c', 's1-7dfd5f4547-pmf99', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-7mqwn', 's2-6688d94c94-fhxtl', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-84vqr', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-dgk4w', 's0-56d48d9c6-qb846', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-f98td', 's1-7dfd5f4547-gkg66', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's2-6688d94c94-vwt8s', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's6-5964b54774-b5lc5', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
20250312_023649,58.36,30.0,30.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's0-56d48d9c6-xvbfr', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-ll27c', 's1-7dfd5f4547-pmf99', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-7mqwn', 's2-6688d94c94-fhxtl', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-84vqr', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-dgk4w', 's0-56d48d9c6-qb846', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-f98td', 's1-7dfd5f4547-gkg66', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's2-6688d94c94-vwt8s', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's6-5964b54774-b5lc5', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
20250312_023705,68.69,30.0,30.0,"['gw-nginx-c8b574b6d-sqgwq', 's0-56d48d9c6-4pq25', 's0-56d48d9c6-6s294', 's0-56d48d9c6-xvbfr', 's1-7dfd5f4547-2b868', 's1-7dfd5f4547-gzv89', 's1-7dfd5f4547-ll27c', 's1-7dfd5f4547-pmf99', 's1-7dfd5f4547-zsglx', 's10-55c6df4847-v84r9', 's11-6f8db57958-98ckp', 's12-6b757d8689-7qqp4', 's13-64f445f968-tm497', 's14-69f78d7ddc-mh4sg', 's15-7455689d6-bv9zh', 's16-7ccd5989cc-sbwgp', 's17-5cdc6d64b8-jhqzb', 's18-55b9b56b47-6jbmh', 's19-d7bff9f98-w58jb', 's2-6688d94c94-7mqwn', 's2-6688d94c94-fhxtl', 's2-6688d94c94-xx9k5', 's3-548d548c65-wsm6p', 's4-569c97df96-r6vj7', 's5-799b7c4687-d4jkf', 's6-5964b54774-84vqr', 's6-5964b54774-tdvkp', 's7-5d4dcf6f4f-wszbq', 's8-75ff6c95dd-r5m78', 's9-57db4dd8c-zhgw7']","['gw-nginx-c8b574b6d-ppf75', 's0-56d48d9c6-dgk4w', 's0-56d48d9c6-qb846', 's0-56d48d9c6-tf6s8', 's1-7dfd5f4547-5tzhv', 's1-7dfd5f4547-dm5tr', 's1-7dfd5f4547-f98td', 's1-7dfd5f4547-gkg66', 's1-7dfd5f4547-zprl5', 's10-55c6df4847-t85t9', 's11-6f8db57958-2hdbb', 's12-6b757d8689-r6rb4', 's13-64f445f968-79qnq', 's14-69f78d7ddc-twrhn', 's15-7455689d6-xghdr', 's16-7ccd5989cc-v9ht4', 's17-5cdc6d64b8-ssm8j', 's18-55b9b56b47-66wvg', 's19-d7bff9f98-wrqzw', 's2-6688d94c94-cr24h', 's2-6688d94c94-vtqjr', 's2-6688d94c94-vwt8s', 's3-548d548c65-49th7', 's4-569c97df96-pgkgs', 's5-799b7c4687-8kvl9', 's6-5964b54774-5b98d', 's6-5964b54774-b5lc5', 's7-5d4dcf6f4f-77vdc', 's8-75ff6c95dd-dkmwj', 's9-57db4dd8c-5gmd6']"
